content,date,lang,is_retweet
Thank you Republicans. 185 out of 185 present voted for “US” last night. Really good!,2019-10-22 11:54:36,en,False
"So some day, if a Democrat becomes President and the Republicans win the House, even by a tiny margin, they can impeach the President, without due process or fairness or any legal rights. All Republicans must remember what they are witnessing here - a lynching. But we will WIN!",2019-10-22 11:52:28,en,False
....@kilmeade   “I want to know about Hillary Clinton with the Dossier? I want to know if there was FISA abuse? We’re still waiting for that report!” @ainsleyearhardt  @foxandfriends,2019-10-22 11:37:04,en,False
"...A majority do not want him Impeached and removed from office. 94% of the people in these battleground states who voted for President Trump want him to continue as President. That’s squarely in his corner.” @SteveDoocy “That’s a revealing poll, don’t you think that matters?”...",2019-10-22 11:37:03,en,False
"“I thought a very revealing poll was done by The New York Times. By about a 10 point margin, those in battleground states polled are against impeaching the President, and if Nancy Pelosi doesn’t take note of that, maybe she is the third rate politician.” @kilmeade @foxandfriends",2019-10-22 11:21:13,en,False
"“The Ambassador to the European Union has already testified, he said there was no quid pro quo. He said the President had told him that.” @kilmeade  @foxandfriends",2019-10-22 11:11:32,en,False
Congratulations to @JustinTrudeau on a wonderful and hard fought victory. Canada is well served. I look forward to working with you toward the betterment of both of our countries!,2019-10-22 04:33:26,en,False
It’s been 1️⃣ year since President @realDonaldTrump announced the new US-Mexico-Canada trade agreement. USMCA will be a win for all Americans. #USMCAnow https://t.co/N8b3cUAen0,2019-10-22 00:46:43,en,True
"As a cosponsor of the resolution to censure Rep. Adam Schiff, I was disappointed Nancy Pelosi did not even allow a vote on the House floor tonight.  We need transparency and accountability, not closed door secret meetings.  What are they afraid of the American people seeing?",2019-10-22 00:43:14,en,True
It is disappointing that House Democrats blocked a vote to condemn and censure Chairman Adam Schiff for lying to the American people. The full House of Representatives should have the chance to hold him accountable for his actions. @RepAndyBiggsAZ's H.Res. 630 deserves a vote.,2019-10-22 00:42:47,en,True
"Tonight, I joined @SteveScalise, @RepAndyBiggsAZ, &amp; @HouseGOP in voting to censure Rep. Adam Schiff. 

Of course, Democrats blocked the measure in the House. Chairman Schiff’s dishonesty &amp; lack of transparency with the American people will likely continue. https://t.co/vuGKEm2DLj",2019-10-22 00:42:26,en,True
Lawmaker leading charge to censure Adam Schiff says he's engineering 'total political hit job' on Trump https://t.co/TgFQ9y2wmi #FoxNews. we’ll see if there are any @HouseDemocrats  left with integrity! @PressSec,2019-10-22 00:41:50,en,True
Condemn Shifty Schiff. @Jim_Jordan on House Republicans voting to censure Adam Schiff. #AmericaFirst #MAGA #Dobbs https://t.co/h2arZZICmd,2019-10-22 00:41:23,en,True
Adam Schiff has eliminated the access Republican HPSCI members have &amp; has locked down depositions in a manner that is an abuse of his “Chairmanship” &amp; degrades what’s left of his standing as a House member. His actions will forever be a pox on this committee. #TotalSchiffShow,2019-10-22 00:41:13,en,True
"RT realDonaldTrump ""RT AmericaNewsroom: THE HEADLINER: Jim_Jordan comments on the latest in the impeachment inquiry as Republicans prepare to file a motion to censure Adam Schiff #nine2noon https://t.co/AKbVq0KL54""",2019-10-22 00:40:47,en,True
"After almost two months of making a huge deal about the #Whistleblower testimony that would actually #impeach @realDonaldTrump...now @RepAdamSchiff says: 

""we don’t need the whistleblower who wasn’t on the call to tell us what took place during the call""

https://t.co/Qj0lDBi17A",2019-10-22 00:40:20,en,True
"On Monday, I, along with the vast majority of my @HouseGOP colleagues, will press forward with my motion to censure Adam Schiff.

We will make the message clear to Mr. Schiff that you cannot mislead the American people, nor can you deprive @POTUS @realDonaldTrump of due process. https://t.co/upcnr6uLsn",2019-10-22 00:39:07,en,True
Adam Schiff goes for a physical. #Gutfeld https://t.co/qbeCVVxccs,2019-10-22 00:38:44,en,True
"Dems claim their scheme to impeach @realDonaldTrump is fair.

Here's the reality:

- All done in secret
- Led by proven-liar Adam Schiff
- No authorization from the House
- Full of misleading leaks from Dems
- Members of Congress denied access

This process is rotten to the core. https://t.co/ICy0xAsaYt",2019-10-22 00:38:23,en,True
Adam Schiff tries to take a nap. #Gutfeld https://t.co/akNEGY6PDd,2019-10-22 00:38:02,en,True
"The resolution to #CensureSchiff failed on the floor tonight.

I guess Democrats are okay with Adam Schiff:

▪️ Spreading false allegations about collusion

▪️ Fabricating a call transcript during a Congressional hearing

▪️ Lying about contacting the whistleblower

#KS02 #ksleg https://t.co/vHGxOY4zmg",2019-10-22 00:36:37,en,True
"Adam Schiff may not have been held accountable tonight, but the American people are very much aware of his reckless disregard for the truth. They will not tolerate his calculated words and actions as he continues his secret impeachment inquiry to undermine the will of Americans. https://t.co/mVp5DMTy4g",2019-10-22 00:35:45,en,True
Thank you Liz. Shows great Republican support! https://t.co/WsuTmv6Tfh,2019-10-22 00:34:16,en,False
"Nancy Pelosi and Adam Schiff have both become embarrassingly dishonest. They, along with the rest of the House Democrats, have desperately been trying to manufacture something since the day after President Trump was elected. https://t.co/KdWD4fCH2W",2019-10-22 00:32:18,en,True
THE HEADLINER: @Jim_Jordan comments on the latest in the impeachment inquiry as Republicans prepare to file a motion to censure Adam Schiff #nine2noon https://t.co/epSCjDqjjx,2019-10-22 00:31:47,en,True
COMING UP: I'm joining @SandraSmithFox on @AmericaNewsroom to discuss tonight's vote on my motion to condemn and censure Adam Schiff. He must be held accountable for misleading the American people. Watch @FoxNews at 9:30 EST. #AZ05,2019-10-22 00:31:38,en,True
"I am proud to stand with my colleagues to demand transparency during this ""impeachment inquiry."" Rep. Schiff has demonstrated that he is not a fair arbiter, which is why I joined over 170 Members of Congress in calling to condemn and censure Adam Schiff. https://t.co/I7Fqy4DTjK",2019-10-22 00:31:24,en,True
"Adam Schiff must be held accountable for his lies.

Tonight Republicans will move to censure &amp; condemn him for deliberately misleading the American people.

Schiff’s Shady Record:
- Fake collusion evidence claims
- Fabricated call transcript
- Secret dealings w/ the whistleblower",2019-10-22 00:31:07,en,True
Thank you Dan and Kevin. Great Vote! https://t.co/MMJ5SanakG,2019-10-22 00:30:49,en,False
Will be interviewed by @seanhannity tonight at 9:00 P.M. on @FoxNews. Enjoy!,2019-10-21 23:06:16,en,False
"Doral in Miami would have been the best place to hold the G-7, and free, but too much heat from the Do Nothing Radical Left Democrats &amp; their Partner, the Fake News Media! I’m surprised that they allow me to give up my $400,000 Plus Presidential Salary! We’ll find someplace else!",2019-10-21 13:17:53,en,False
"Censure (at least) Corrupt Adam Schiff! After what he got caught doing, any pol who does not so vote cannot be honest....are you listening Dems?",2019-10-21 12:31:43,en,False
"Great new book by wonderful and very street smart author Dan Bongino, EXONERATED, THE FAILED TAKEDOWN OF PRESIDENT DONALD TRUMP BY THE SWAMP. Dan hits all of the crooked points of the greatest Witch Hunt in political history. Nevertheless, the Scam continues!",2019-10-21 12:25:26,en,False
https://t.co/oSn6amjZo4,2019-10-21 03:54:07,und,False
https://t.co/R3Chppjx6S,2019-10-21 02:57:37,und,False
https://t.co/6sKKniiOfE,2019-10-21 02:53:32,und,False
A Great Democrat Scam! https://t.co/LbkVT7UvXX,2019-10-21 02:07:51,en,False
Adam Schiff is a Corrupt Politician! https://t.co/16aSrqjwu2,2019-10-21 02:05:14,en,False
"🚨IMPORTANT🚨

This is the most crucial statistic of the 2020 election:  

Average American middle class household income: 

- 8 years of George W. Bush: $400
- 8 years of Barack H. Obama: $1,000
- 2 years of Donald Trump: $6,000 

Share this please — 🇺🇸 ⁦⁦ https://t.co/vsEBvI8aEh",2019-10-21 01:59:36,en,True
Congratulations Barbara! https://t.co/0cYrjL1YOj,2019-10-21 01:57:10,ca,False
"Since the election of President Trump, the U.S. has added 6.4 million jobs, including 500,000 in the #manufacturing sector alone &amp; 136,000 new jobs in the month of September. Income &amp; wages are up &amp; poverty is at the lowest level in almost two decades. https://t.co/7ATQDDbNm2 …",2019-10-21 01:56:05,en,True
This action by the Commerce Department sends another clear message to the Cuban regime – that they must immediately cease their destructive behavior at home and abroad. https://t.co/6Q4YGAvnBB …,2019-10-21 01:55:36,en,True
It is ONLY about this! https://t.co/ZB5xPDKs4b,2019-10-21 01:54:14,en,True
Republicans in the Congress should be asked:  why have you allowed the State Department to become an arm of the Democratic Party?  And what are you going to do about it? https://t.co/mPoy2ebfwU,2019-10-21 01:52:11,en,True
"“To the Democrats, Impeachment is partisan politics dressed up as principle.” @SteveHiltonx @FoxNews",2019-10-21 01:48:35,en,False
"So interesting that, when I announced Trump National Doral in Miami would be used for the hosting of the G-7, and then rescinded due to Do Nothing Democrat/Fake News Anger, very few in Media mentioned that NO PROFITS would be taken, or would be given FREE, if legally permissible!",2019-10-20 22:41:10,en,False
"....fiction to Congress and the American People?  I demand his deposition. He is a fraud, just like the Russia Hoax was, and the Ukraine Hoax is now. When do the Do Nothing Democrats pay a price for what they are doing to our Country, &amp; when do the Republicans finally fight back?",2019-10-20 21:45:17,en,False
....because their so-called story didn’t come even close to matching up with the exact transcript of the phone call. Was it a Corrupt Adam Schiff con? Why didn’t the IG see this? When do we depose Shifty Schiff to find out why he fraudulently made up my phone call and read this..,2019-10-20 21:45:17,en,False
"This Scam going on right now by the Democrats against the Republican Party, and me, was all about a perfect phone call I had with the Ukrainian President. He’s already stated, NO PRESSURE! Where is the Whistleblower, or the 2nd Whistleblower, or the “informant?” All gone.....",2019-10-20 21:45:17,en,False
"Pelosi is now leading a delegation of 9, including Corrupt Adam Schiff, to Jordan to check out Syria. She should find out why Obama drew The Red Line In the Sand, &amp; then did NOTHING, losing Syria &amp; all respect. I did something, 58 missiles. One million died under Obama’s mistake!",2019-10-20 20:28:28,en,False
https://t.co/dNfXkc8uUG,2019-10-20 16:29:26,und,False
https://t.co/kNVQf6JdIL,2019-10-20 16:29:14,und,False
"“The ceasefire is holding up very nicely. There are some minor skirmishes that have ended quickly. New areas being resettled with Kurds. U.S. soldiers are not in combat or ceasefire zone. We have secured the Oil.” Mark Esper, Secretary of Defense. Ending endless wars!",2019-10-20 15:03:13,en,False
The WALL is making a very big difference. Even Dems in area are happy! https://t.co/NDzq2oIsHV,2019-10-20 12:44:26,en,False
"Promises MADE, Promises KEPT!
 
#KeepAmericaGreat
https://t.co/oHRgIpFGV1",2019-10-20 06:03:14,en,True
"Thru #WGDP’s partnership w/ @WorldBank, #WeFi, $2.6 Billion will be mobilized for women entrepreneurs in 26 developing countries!

Honored to join President  @DavidMalpassWBG, Banco Santander Chairman @AnaBotin &amp; @GoldmanSachs Chairman/CEO David Solomon at @WorldBank annual mtg. https://t.co/NaOIYw3be6",2019-10-20 06:01:23,en,True
https://t.co/kNVQf6JdIL,2019-10-20 06:00:26,und,True
https://t.co/kNVQf6JdIL,2019-10-20 03:26:35,und,False
.@realDonaldTrump is putting AMERICA FIRST! https://t.co/dtzimD1X3d,2019-10-20 02:42:10,en,True
"So now Crooked Hillary is at it again! She is calling Congresswoman Tulsi Gabbard “a Russian favorite,” and Jill Stein “a Russian asset.” As you may have heard, I was called a big Russia lover also (actually, I do like Russian people. I like all people!). Hillary’s gone Crazy!",2019-10-20 02:41:53,en,False
Never give up. We are doing GREAT! We are WINNING! https://t.co/MKDn5WStFU,2019-10-20 02:03:29,en,False
"....Therefore, based on both Media &amp; Democrat Crazed and Irrational Hostility, we will no longer consider Trump National Doral, Miami, as the Host Site for the G-7 in 2020. We will begin the search for another site, including the possibility of Camp David, immediately. Thank you!",2019-10-20 01:52:46,en,False
https://t.co/dNfXkc8uUG,2019-10-20 01:28:46,und,False
".....its own 50 to 70 unit building. Would set up better than other alternatives. I announced that I would be willing to do it at NO PROFIT or, if legally permissible, at ZERO COST to the USA. But, as usual, the Hostile Media &amp; their Democrat Partners went CRAZY!",2019-10-20 01:18:24,en,False
"I thought I was doing something very good for our Country by using Trump National Doral, in Miami, for hosting the G-7 Leaders. It is big, grand, on hundreds of acres, next to MIAMI INTERNATIONAL AIRPORT, has tremendous ballrooms &amp; meeting rooms, and each delegation would have...",2019-10-20 01:18:24,en,False
"Media ignoring Bidens' Ukraine dealings to protect ex-VP, Corey Lewandowski alleges | Fox News https://t.co/U4AjBJoA2g",2019-10-20 00:25:45,en,True
“The President never told me to withhold any money until the Ukrainians did anything related to the server. The only reason we were holding the money was because of concern about LACK OF SUPPORT FROM OTHER NATIONS and CONCERNS OVER CORRUPTION.” Yesterday’s Mick Mulvaney statement,2019-10-19 23:28:01,en,False
Will these parties that disregarded the laws and statutes that protect Americans be held to justice? https://t.co/rIindvXSMN,2019-10-19 23:18:51,en,True
See you there! https://t.co/msBoZ1TbNX,2019-10-19 22:26:59,en,False
"“On their farms, when something needs to get done, our dairy farmers don’t hem and haw, they don’t drag their feet and they don’t play politics. They get it done. Congress needs to follow our farmers’ example and get the U.S.-Mexico-Canada Agreement done.” #USMCAnow",2019-10-19 22:25:56,en,True
https://t.co/yvsGhK5N9X,2019-10-19 21:15:17,und,False
"Crooked Hillary Clinton just called the respected environmentalist and Green Party candidate, Jill Stein, a “Russian Asset.” They need a Green Party more than ever after looking at the Democrats disastrous environmental program!",2019-10-19 19:47:51,en,False
"We've seen a huge spike in enthusiasm since Democrats like Elissa Slotkin and Haley Stevens backed Pelosi's bogus impeachment inquiry.
 
Michigan is ready to re-elect @realDonaldTrump and send these obstructionist Dems packing!
https://t.co/CJtC6F7Fnf",2019-10-19 19:28:32,en,True
"Amidst the political noise, it’s important to ask yourself: ""If Congress wasn’t so focused on impeachment, what else could they be working on?""
 
The answer: passing USMCA.
 
I agree with @SteveScalise. Congress needs to reevaluate its priorities. https://t.co/EdKx95PzXr",2019-10-19 19:25:53,en,True
"While Dems in Congress have been trying to overturn the will of the American people by reversing Election Day 2016, our Admin will continue to fight for policies that create jobs &amp; benefit American workers. Let’s put Americans first &amp; pass the #USMCA!
https://t.co/NZ9gmupw0A",2019-10-19 19:25:03,en,True
It is ONLY about this! https://t.co/ZB5xPDKs4b,2019-10-19 19:23:00,en,False
Ahhhh good times. Happy third anniversary to one of the great comebacks of all time. https://t.co/KbSos1UApS,2019-10-19 19:21:59,en,True
"Just another FAKE SUPPRESSION POLL, this time from @FoxNews, of course! https://t.co/x8lYVE7QCo",2019-10-19 19:16:00,en,False
"NEW: US State Dept. has completed its internal investigation into former Sec. Clinton's use of private email and found violations by 38 people, some of whom may face disciplinary action. https://t.co/bupoW2DzGu",2019-10-19 19:10:31,en,True
"It's no surprise that far-left Democrats like Alexandria Ocasio-Cortez and Illhan Omar support Senator Bernie Sanders for President.
 
Their agendas align: spend taxpayer dollars &amp; have the government take control over every aspect of American life.",2019-10-19 18:50:54,en,True
"I’ve sat through EVERY interview so far of this so called “impeachment inquiry” &amp; the President hasn’t done anything to possibly impeach him for. 

NOTHING.",2019-10-19 18:16:57,en,True
.@RepMcClintock  Thank you Tom. Great interview on @TeamCavuto! @FoxNews,2019-10-19 17:35:40,en,False
A Great Book by Kimberley Strassel! https://t.co/TOQcUDmnAR,2019-10-19 17:23:22,en,False
"Here is a LONG and rather revealing interview I did w/@KatrinaTrinko at the @Heritage Foundation's @DailySignal podcast! As you can tell, I enjoyed it! https://t.co/g2mNgQufnM",2019-10-19 17:20:20,en,True
"NO MORE VOTER FRAUD: @JudicialWatch President @TomFitton announces 1.59 million ineligible voters to be removed from California registration rolls.

Watch the full video: https://t.co/NGqolszbr1 https://t.co/PTXAhPqCVR",2019-10-19 17:09:55,en,True
"Nancy Pelosi only cares about her witch hunt, not working for the American people.

It’s time for Pelosi to put the #USMCA to a vote instead of pushing her political vendetta against @realDonaldTrump!
https://t.co/SQPM1OOsIg",2019-10-19 17:08:50,en,True
"Everything is bigger in Texas – even a @realDonaldTrump rally! Awesome crowd!
https://t.co/rj15fMyHyF",2019-10-19 17:08:38,en,True
"""There is a reason President @realDonaldTrump enjoys over 90% approval among Republicans: He is doing exactly what he said he would."" – @LizRNC
https://t.co/uv9cUm9PCD",2019-10-19 17:08:10,en,True
“Our country is once again living by two simple rules: buy American and hire American. The economy is booming. Our people are prospering. Our country is thriving and our nation is stronger than ever before!” -- @realDonaldTrump #KeepAmericaGreat https://t.co/w7APq1OhJJ,2019-10-19 17:07:49,en,True
"“The radical Democrats want to destroy America as we know it.” – @realDonaldTrump
 
We won’t let that happen! 
https://t.co/6utRuxfBoR",2019-10-19 17:07:24,en,True
"Once again, the mainstream media keeps moving the goalposts to attack @realDonaldTrump.
 
Must-watch breakdown of the media’s bias from @KimStrassel. https://t.co/ne2YpoLGE5",2019-10-19 17:07:17,en,True
“The people of this country know what the Dems are doing. They’re tired of it.” - @PressSec https://t.co/PbXGSD8Cpu,2019-10-19 17:05:46,en,True
"Latinos across America are fired up to re–elect @realDonaldTrump!

¡Latinos alrededor de los Estados Unidos están motivados a reelegir a @realDonaldTrump!

#LatinosForTrump https://t.co/FZhpMiRFj6",2019-10-19 17:05:22,es,True
"“[@realDonaldTrump] has been in office for 3 years. He has sustained an energy and a momentum that we have never seen, and his supporters are with him 100%.” -@GOPChairwoman https://t.co/b0zAxQYppg",2019-10-19 17:04:40,en,True
"“I don’t see anything that constitutes an Impeachable offense - Nothing here rises to the level of Impeachment. The Democrats are making a mistake with this secrecy.” Kenn Starr, former Special Prosecutor",2019-10-19 17:01:56,en,False
"Free Beacon Reminds Us of Lefty Double Standard Between Brewer, Pelosi Finger Wags https://t.co/R7c5kPzk6m",2019-10-19 16:18:27,en,True
"The Obama Administration asked Ukraine to investigate Trump when he was a private citizen

Where were the MSM attacks then?

Where were the calls for impeachment?

Where were the Democrats condemning an abuse of power?

If it weren’t for double standards the left would have none",2019-10-19 16:05:52,en,True
"Obama foreign policy:

—Let Syria cross his “red line”

—Hillary’s Failed Russian Reset

—$150 Billion in cash to our enemy

—Allowed his Vice President to sell out our country to China &amp; Ukraine

Now his administration officials want to criticize Trump’s foreign policy?

🤔",2019-10-19 16:05:30,en,True
"The Democrats are trying to conduct their “impeachment” inquiry in secret.
 
We’ll see about that . . . https://t.co/oDmtBLkR61",2019-10-19 16:02:50,en,True
"Democrat anger has grown so irrational that it has burst through the constitutional guardrails which protect our institutions and our republic. While they constantly label the right “fascist,” the left imposes policies which suppress speech, limit freedom
https://t.co/n9nHtW0CVF",2019-10-19 16:02:06,en,True
"Shouldn’t these stories contain the obligatory phrase “without evidence,” as the so often do when it’s Trump making the accusation?  https://t.co/PMUvNKSTNP",2019-10-19 16:00:58,en,True
Thank you very much. Working hard! https://t.co/z8dgzQxkVC,2019-10-19 15:58:49,en,False
I agree! https://t.co/mxKKg98NvO,2019-10-19 15:57:54,en,False
Texas is great! https://t.co/aJSyPSHJfw,2019-10-19 15:35:12,en,False
Coup update. https://t.co/fPoPB7RJUB,2019-10-19 15:29:36,en,True
HUGE: HUNDREDS of Security Violations Tied to Clinton Emails; CRIME?-Deep State Enemies List Targets @RealDonaldTrump Family and Journalists--To Protect Biden; Senate CAN #StoptheCoup; TRUTH About Obama/Clinton's Syria mess. MASSIVE @JudicialWatch Update: https://t.co/Uuk9qSCjaY https://t.co/vWbnpW0Z5Z,2019-10-19 15:29:32,en,True
Coup Update https://t.co/JSN63yh93G,2019-10-19 15:28:51,en,True
There has never been a greater fraud on Congress. Shifty Schiff is Corrupt. Go Andy! https://t.co/yw57NhKpG2,2019-10-19 15:23:34,en,False
".@RepAdamSchiff is now scheduling 2 witnesses a day and plans to conduct those depositions simultaneously. How can Members be in 2 places at once?

This is @SpeakerPelosi’s unfair &amp; partisan impeachment plan to “strike while the iron is hot.”

The American people see through it.",2019-10-19 15:15:57,en,True
"Such a disgrace that the Do Nothing Democrats are doing just as their name suggests, Doing Nothing! USMCA anyone?",2019-10-19 15:13:27,en,False
#StopTheCoup,2019-10-19 12:32:36,und,False
One pro-Trump demonstrator just began hounding @EleanorNorton over the impeachment inquiry: https://t.co/FoywJXN4zi,2019-10-19 12:29:38,en,True
Feeling bad for this intern... https://t.co/7WoYCRJbvv,2019-10-19 12:28:32,en,True
Here’s the scene outside of Speaker Pelosi’s office: https://t.co/G9niU7ATzZ,2019-10-19 12:27:52,en,True
"Today is the day we #MarchforTrump!

While some may be trying to sabotage our efforts, we will not be deterred. 

We will #StandWithTrump today wth the US Capitol &amp; push back on this #Coup.

It’s not too late to join us. Come join the #TrumpMarch! 

🇺🇸👍📢👟💃🕺",2019-10-19 05:11:25,en,True
"Tomorrow ”Women for America First” will be marching around D.C. &amp; roaming the halls of the Capitol trying to find Pelosi, Schiff, &amp; Nadler... https://t.co/1tuOdzzC1t",2019-10-19 05:11:06,en,True
"Susan Rice, who was a disaster to President Obama as National Security Advisor, is now telling us her opinion on what to do in Syria. Remember RED LINE IN THE SAND? That was Obama. Millions killed! No thanks Susan, you were a disaster.",2019-10-19 02:59:13,en,False
"Pelosi and Impeachment - There have already been 3 Votes, and they’ve all failed miserably. Here’s why there may not be a fourth - 137 Democrats voted against on the last vote.” @JasonChaffetz  @seanhannity  Many of those voting in favor will be beaten in 2020!",2019-10-19 02:16:38,en,False
"Congressman Michael McCaul, “Schiff’s inquiry defies Democracy.” @FoxNews @seanhannity",2019-10-19 02:02:46,en,False
"“Because the House has already voted against the Impeachment Proceeding, the current inquiry is totally invalid. The current sham of a so-called investigation is nothing more than an unconstitutional power grab. It needs to end.”  @JasonChaffetz  @seanhannity  Corrupt Adam Schiff",2019-10-19 01:57:33,en,False
"Corrupt Congressman Adam Schiff is angry that Ambassadors that he thought would be good for his fraudulent Witch Hunt, are turning out to be good for me - some really good! He’s got all meetings locked down, no transparency, only his illegal leaks. A very dishonest sleazebag!",2019-10-19 01:28:29,en,False
REPUBLICANS MUST STICK TOGETHER AND FIGHT! https://t.co/chnSNURfFx,2019-10-18 23:37:33,en,False
https://t.co/Q2ar4LZGM4,2019-10-18 23:29:05,und,False
"Think of how many lives we saved in Syria and Turkey by getting a ceasefire yesterday. Thousands and thousands, and maybe many more!",2019-10-18 23:25:50,en,False
https://t.co/p5imhMJqS1,2019-10-18 22:39:11,und,False
"....He is also my friend! At the same time, I am pleased to nominate Deputy Secretary Dan Brouillette to be the new Secretary of Energy. Dan’s experience in the sector is unparalleled. A total professional, I have no doubt that Dan will do a great job!",2019-10-18 19:34:21,en,False
I want to thank Secretary of Energy Rick Perry for the outstanding job he has done. He will be leaving at the end of the year to pursue other interests. Rick was a great Governor of Texas and a great Secretary of Energy....,2019-10-18 19:34:20,en,False
"Can you believe I am doing this important work for our Country, and have to deal with Corrupt Adam Schiff and the Do Nothing Democrats at the same time? It was not intended to be this way for a President!",2019-10-18 15:51:42,en,False
DEFEAT TERRORISM! https://t.co/8WbnLPgWIK,2019-10-18 15:46:14,en,False
"....I have just been notified that some European Nations are now willing, for the first time, to take the ISIS Fighters that came from their nations. This is good news, but should have been done after WE captured them. Anyway, big progress being made!!!!",2019-10-18 15:42:37,en,False
".....this thinking years ago. Instead, it was always held together with very weak bandaids, &amp; in an artificial manner. There is good will on both sides &amp; a really good chance for success. The U.S. has secured the Oil, &amp; the ISIS Fighters are double secured by Kurds &amp; Turkey....",2019-10-18 15:42:37,en,False
"Just spoke to President @RTErdogan of Turkey. He told me there was minor sniper and mortar fire that was quickly eliminated. He very much wants the ceasefire, or pause, to work. Likewise, the Kurds want it, and the ultimate solution, to happen. Too bad there wasn’t.....",2019-10-18 15:42:37,en,False
POTUS discovers a ⁦@LouisVuitton⁩ bag https://t.co/MuuI2LcVpm,2019-10-18 13:11:25,en,True
The ⁦@LouisVuitton Trump ⁩ ribbon cutting. “Louis Vuitton...cost me a lot of money over the years” said the President. https://t.co/e8MvgRGpjn,2019-10-18 13:10:56,en,True
The USA! https://t.co/Zdj3Lyo76H,2019-10-18 13:09:56,en,False
"So here I am at the @LouisVuitton⁩ factory with the LV cattle in the LV fields in Johnson County, Texas for the POTUS ribbon cutting. Never did I think I would write all those words in one sentence before. https://t.co/HXB75mCUbA",2019-10-18 13:08:57,en,True
.@LouisVuitton is one of more than 350 companies delivering on the Pledge to America’s Workers. Thank you for investing in the American workforce! 🇺🇸 https://t.co/GUrdCHU3gp,2019-10-18 13:08:23,en,True
#TrumpRallyDallas #KAG2020 https://t.co/YZ7xrj8l1h,2019-10-18 13:07:08,und,True
"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #KAG2020 https://t.co/qXB198T5cM",2019-10-18 03:39:18,en,False
"Tonight, we forcefully condemn the blatant corruption of the Democrat Party, the Fake News Media, and the rogue bureaucrats of the Deep State. The only message these radicals will understand is a crushing defeat on November 3, 2020! #KAG2020 https://t.co/QW1Rk99O4b",2019-10-18 03:06:57,en,False
"The radical left tolerates no dissent, it permits no opposition, it accepts no compromise, and it has absolutely no respect for the will of the American People. They are coming after me, because I am fighting for YOU! #TrumpRallyDallas #KAG2020 https://t.co/OthKwS1bud",2019-10-18 02:57:07,en,False
"Thank you Dallas, Texas - I love you! #TrumpRallyDallas #KAG2020 https://t.co/meWpesDYeM",2019-10-18 02:26:39,en,False
"Just arrived at the American Airlines Center in Dallas, Texas. Will be out shortly as we wait for more of you to get in! #TRUMP2020 https://t.co/TB2baAFoBK",2019-10-18 00:21:37,en,False
"See you soon Dallas, Texas! https://t.co/Sg6xtp1vqQ",2019-10-17 23:22:43,en,False
"Dallas, Texas crowd is getting ready for @realDonaldTrump with a little YMCA ‼️ https://t.co/9muhNZqGvZ",2019-10-17 23:20:47,en,True
"This is a great day for civilization. I am proud of the United States for sticking by me in following a necessary, but somewhat unconventional, path. People have been trying to make this “Deal” for many years. Millions of lives will be saved. Congratulations to ALL!",2019-10-17 18:13:15,en,False
This deal could NEVER have been made 3 days ago. There needed to be some “tough” love in order to get it done. Great for everybody. Proud of all!,2019-10-17 18:03:25,en,False
Great news out of Turkey. News Conference shortly with @VP and @SecPompeo. Thank you to @RTErdogan. Millions of lives will be saved!,2019-10-17 17:29:37,en,False
"This number, based on the Economy &amp; how well our Country is doing, would potentially be 75% if not for the Fake News &amp; Phony Witch Hunt. 95% Approval Rating in the Republican Party! https://t.co/GFLxcNJOkk",2019-10-17 17:02:43,en,False
"House Democrats are engaged in “Soviet style” tactics in their effort to attack @realDonaldTrump.

So true, @SteveScalise!
https://t.co/lNT54cbchT",2019-10-17 15:09:09,en,True
"Voters are rejecting the Dems’ baseless obstruction &amp; socialist agenda, and they’re making their voices heard loud &amp; clear. Support for @realDonaldTrump is only growing!
 
Thanks to @GOPChairwoman, @DonaldJTrumpJr, @TommyHicksGOP, @parscale &amp; many others!

https://t.co/TUefS3pRVJ",2019-10-17 15:08:35,en,True
As the Witch Hunt continues! https://t.co/klvvwSXq7M,2019-10-17 15:07:46,en,False
The Greatest Witch Hunt in American History! https://t.co/sPnloffJMT,2019-10-17 13:14:49,en,False
"Years of BAD GOVERNMENT, such a sorry thing to see! https://t.co/H1r2Be2YS6",2019-10-17 12:59:25,en,True
"“About 500,000 human beings were killed in Syria while Barack Obama was president &amp; leading for a “political settlement” to that civil war. Media has been more outraged in the last 72 hours over our Syria policy than they were at any point during 7 years of slaughter.” BuckSexton",2019-10-17 12:58:53,en,True
"I am the only person who can fight for the safety of our troops &amp; bring them home from the ridiculous &amp; costly Endless Wars, and be scorned. Democrats always liked that position, until I took it. Democrats always liked Walls, until I built them. Do you see what’s happening here?",2019-10-17 12:58:35,en,True
"My warmest condolences to the family and many friends of Congressman Elijah Cummings. I got to see first hand the strength, passion and wisdom of this highly respected political leader. His work and voice on so many fronts will be very hard, if not impossible, to replace!",2019-10-17 12:54:55,en,False
"THANK YOU, WORKING HARD! https://t.co/sNUppjB4Xm",2019-10-17 12:39:03,en,True
FAKE NEWS! https://t.co/ta8ii8yetP,2019-10-17 12:39:00,en,True
"Nancy Pelosi needs help fast! There is either something wrong with her “upstairs,” or she just plain doesn’t like our great Country. She had a total meltdown in the White House today. It was very sad to watch. Pray for her, she is a very sick person!",2019-10-17 12:38:27,en,True
